date,expire_date,month,month_call,month_put,next_month,next_month_call,next_month_put,next_season,next_season_call,next_season_put,season,season_call,season_put,skew_atm_call,skew_atm_put,skew_otm_call,skew_otm_put,next_vs_cur,season_vs_next,season_vs_cur
2016-12-07,2016-12-28,14.7682421875,13.694560546875001,15.841923828125,16.154267578125,13.889775390625003,18.418759765624998,18.302734375,14.397333984375004,22.208134765625,17.345556640625006,13.733603515625003,20.957509765625,13.694560546875001,15.841923828125,16.037138671875002,14.787763671875004,1.3860253906250009,1.1912890625000045,2.5773144531250054
2016-12-08,2016-12-28,13.518867187500003,11.469111328125003,15.568623046875002,15.412451171875002,12.367099609375003,18.457802734375,17.63884765625,13.382216796875001,21.895478515625,16.9746484375,12.991787109375002,20.957509765625,11.469111328125003,15.568623046875002,14.358291015625003,14.358291015625003,1.8935839843749989,1.5621972656249987,3.4557812499999976
2016-12-09,2016-12-28,12.952744140625002,10.571123046875002,15.334365234375003,14.241162109374999,11.078681640625,17.403642578125,17.20923828125,12.796572265625,21.621904296875,16.46697265625,12.210927734375002,20.723017578125003,10.571123046875002,15.334365234375003,13.460302734375002,16.037138671875002,1.2884179687499966,2.2258105468750014,3.514228515624998
2016-12-12,2016-12-28,15.373408203125006,14.241162109375004,16.505654296875004,16.290917968750005,13.733603515625003,18.848232421875004,17.208828125000004,13.616474609375,20.801181640625003,16.954716796875,13.772646484375,20.136787109375,14.241162109375004,16.505654296875004,16.896083984375004,16.583740234375004,0.9175097656249989,0.663798828124996,1.5813085937499949
2016-12-13,2016-12-28,14.963457031250002,14.865849609375005,15.061064453125,15.3929296875,13.694560546875001,17.091298828125,16.642548828125,12.796572265625,20.488525390625,16.154267578125,13.343173828125,18.965361328125002,14.865849609375005,15.061064453125,15.490537109375001,15.568623046875002,0.42947265624999886,0.7613378906250006,1.1908105468749994
2016-12-14,2016-12-28,15.314843750000001,15.256279296875002,15.373408203124999,15.959052734375001,14.358291015625003,17.559814453125,16.994033203125003,13.304130859375002,20.683935546875002,16.36900390625,13.538388671875001,19.199619140625003,15.256279296875002,15.373408203124999,16.076181640625,15.412451171875002,0.6442089843750001,0.4099511718749991,1.0541601562499991
2016-12-15,2016-12-28,16.173789062500003,15.685751953125,16.661826171875006,17.813593750000003,16.193310546875,19.433876953125,17.872734375,14.592548828125002,21.152919921875004,17.618388671875003,15.217236328125,20.019541015625002,15.685751953125,16.661826171875006,18.418759765624998,18.535888671875,1.6398046874999999,-0.19520507812499943,1.4445996093750004
2016-12-16,2016-12-28,13.382216796875001,12.640400390625,14.124033203125002,16.310439453125003,14.475419921875005,18.145458984375,18.087587890625002,14.787763671875004,21.387412109375,17.79431640625,15.100107421875004,20.488525390625,12.640400390625,14.124033203125002,17.364599609375002,15.920009765624998,2.9282226562500018,1.483876953124998,4.412099609375
2016-12-19,2016-12-28,15.002500000000001,13.069873046875003,16.935126953125,16.349482421875003,13.772646484375,18.926318359375006,18.302812500000005,14.241162109375004,22.364462890625003,18.204794921875003,14.865849609375005,21.543740234375004,13.772646484375,18.926318359375006,16.037138671875002,17.403642578125,1.3469824218750013,1.8553125000000001,3.2022949218750014
2016-12-20,2016-12-28,18.068144531250002,14.592548828125002,21.543740234375004,18.165615234375,15.061064453125,21.270166015625,19.377568359375005,14.241162109375004,24.513974609375005,19.592089843750003,15.100107421875004,24.084072265625004,15.061064453125,21.270166015625,17.520771484375004,20.371279296875,0.09747070312499773,1.4264746093750027,1.5239453125000004
